UUID,label,source,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,Cookies,URL,OutGoingLinks,JSGlobalVar,secure,session,httponly,session & httponly,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,sensitive
50e9cee8-0d9c-45e7-b869-b0f0869becdd,0.0,CC,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,http://63.250.37.142/robots.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0
5ec7be33-c148-44bf-9269-b8d28b1927fd,0.0,CC,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1028.0,1021.0,0.0,http://123.49.38.142/apex/f?p=109:LOGIN_DESKTOP:7860556778485:::::,0.0,181.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,17.0,11.0,6.0,1.0,15.0,0.0,86.0,55.0,31.0,Raising Capital System - Log In,1.0
b50a5c41-9a09-45ac-bb38-fdfbdbc05dad,0.0,CC,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,http://123.49.38.142/robots.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,404 Not Found,0.0
0dd9cec0-eb94-4431-9007-a3def387f016,0.0,CC,30.0,0.0,0.0,3.0,75.0,5.0,5.0,4.0,3.0,670.0,897.0,4.0,http://128.199.39.142/har-finns-vi/stamkund/medlemsvillkor/,12.0,22.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
b222a2ba-e200-40cd-bdad-1aecd994af11,0.0,CC,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,http://128.199.39.142/robots.txt,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0
7ac7add5-7e58-4411-bd4d-122881023553,0.0,CC,45.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,973.0,1057.0,0.0,http://85.113.4.142/ReportServer/Pages/ReportViewer.aspx?%2FVUZ%2Fs_f19_1&rs:Command=Render,0.0,81.0,0.0,0.0,0.0,0.0,546.0,373.0,0.0,497.0,8.0,5.0,3.0,1.0,271.0,0.0,2433.0,2339.0,94.0,"
	s_f19_1 - Report Viewer
",1.0
c579d3d1-8c3a-4241-bb1e-44d9049eae65,0.0,CC,45.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2229.0,2314.0,0.0,http://85.113.4.142/ReportServer/Pages/ReportViewer.aspx?%2FVUZ%2Fs_f20_1&rs:Command=Render,0.0,81.0,0.0,0.0,0.0,0.0,1660.0,1113.0,0.0,1608.0,8.0,5.0,3.0,1.0,1011.0,0.0,7288.0,7184.0,104.0,"
	s_f20_1 - Report Viewer
",1.0
79ffcaca-72cb-4865-85ff-d188f0e18496,0.0,CC,45.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,913.0,998.0,0.0,http://85.113.4.142/ReportServer/Pages/ReportViewer.aspx?%2FVUZ%2Fs_f21_2&rs:Command=Render,0.0,81.0,0.0,0.0,0.0,0.0,483.0,319.0,0.0,433.0,8.0,5.0,3.0,1.0,253.0,0.0,2147.0,2055.0,92.0,"
	s_f21_2 - Report Viewer
",1.0
fff09453-2868-4702-9918-d43fb49b9f2b,0.0,CC,39.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,474.0,560.0,0.0,http://85.113.4.142/Reportserver/Pages/ReportViewer.aspx?%2FVUZ%2Fs_uch_plan_spets&rs:Command=Render,0.0,81.0,0.0,0.0,0.0,0.0,71.0,3.0,0.0,26.0,8.0,5.0,3.0,1.0,47.0,0.0,357.0,241.0,116.0,"
	s_uch_plan_spets - Report Viewer
",1.0
48e94718-ee2e-41c6-878a-5730576ba682,0.0,CC,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,http://85.113.4.142/robots.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0
2d6d3791-b258-4302-87e3-99b7783ea6bc,0.0,CC,60.0,0.0,0.0,18.0,88.0,7.0,8.0,8.0,3.0,5673.0,6859.0,0.0,http://101.109.41.142/ch/,1.0,44.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
51910939-c80c-49e2-a576-64db8d342678,0.0,CC,59.0,0.0,0.0,22.0,86.0,6.0,7.0,7.0,3.0,5341.0,6474.0,0.0,http://101.109.41.142/en/,1.0,43.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
