UUID,label,source,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,Cookies,URL,OutGoingLinks,JSGlobalVar,secure,session,httponly,session & httponly,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,sensitive
2de0d14e-2842-4700-99aa-1da14fe89da5,1.0,OP,15.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,955.0,1952.0,1.0,https://www.secureupdate.appleld.com.duilawyeryork.com/ap/b1bb8f7b330f452/?cmd=_update&dispatch=b1bb8f7b330f4529f&locale=_US,0.0,13.0,0.0,1.0,0.0,0.0,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0
692dbe5a-01c5-4512-8965-36681fb2d404,1.0,OP,10.0,0.0,0.0,100.0,0.0,1.0,1.0,2.0,1.0,110.0,437.0,0.0,https://espaceclientpro-orange.com/relay/customer_center/customer-IDPP00C614/login.php,1.0,36.0,0.0,0.0,0.0,0.0,65.0,1.0,0.0,29.0,5.0,3.0,2.0,2.0,6.0,0.0,173.0,63.0,110.0,identifiez-vous,1.0
5d793be2-0992-453b-851a-8697d623ac03,1.0,OP,25.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,808.0,1753.0,1.0,https://h21g-hihi-0lha-so-que-maravilha.com/MeusProdutos/Prefetch.php?skullid=360560511,363.0,16.0,0.0,0.0,0.0,0.0,235.0,12.0,0.0,496.0,13.0,8.0,5.0,2.0,2.0,0.0,2279.0,566.0,1713.0,"Smartphone Samsung Galaxy A30s 64GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G CÃ¢mera Tripla 25MP + 5MP + 8MP - Preto",0.0
ddbe2fcb-74f2-4ecd-90d4-656202410ede,1.0,OP,101.0,0.0,0.0,100.0,30.0,28.0,36.0,26.0,7.0,1482.0,4684.0,11.0,https://services-agricole-fr.com/Banque/,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,
9841c0ce-2233-4c9d-a720-6ed23cc13729,1.0,OP,106.0,0.0,0.0,100.0,32.0,29.0,37.0,27.0,7.0,1567.0,4914.0,0.0,http://yeutr.live/x/ps-99@yiwRNQdpeuykQIFQ6T7bx2nzzqhxdWPd9Na8sew88LWu8.aspx,45.0,106.0,0.0,0.0,0.0,0.0,340.0,12.0,1.0,124.0,77.0,53.0,24.0,2.0,13.0,0.0,911.0,234.0,677.0,AccÃ¨s CR - CrÃ©dit Agricole,0.0
c3bdf57d-41c6-4000-97ae-2e2fe6cad31b,1.0,OP,16.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/7c31505712f1fc1?cmd=_update&dispatch=7c31505712f1fc19f&locale=_US,0.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0
ea3dc2a1-7c6c-4b9e-bbea-df5968c7fcfc,1.0,OP,17.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/7c31505712f1fc1/?cmd=_update&dispatch=7c31505712f1fc19f&locale=_US,0.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0
dc308540-4dcb-4035-bfca-820e8644ac39,1.0,OP,24.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,408.0,1364.0,1.0,https://three-gb.com/banks/online.tsb.co.uk/,0.0,32.0,0.0,1.0,0.0,0.0,45.0,6.0,0.0,20.0,9.0,4.0,5.0,2.0,6.0,0.0,171.0,91.0,80.0,LÎ¿gin,1.0
6d7707eb-d3ce-468b-bf97-78baee46e3ce,1.0,OP,23.0,0.0,0.0,91.0,50.0,2.0,2.0,2.0,2.0,715.0,880.0,1.0,http://wereldpas-aanvraagproces.wetrsfer.ir/index.php/d0%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D1%8F:%D0%9C.%D0%92%D0%B8%D0%B4%D0%B5%D0%BE-%D0%AD%D0%BB%D1%8C%D0%B4%D0%BE%D1%80%D0%B0%D0%B4%D0%BE,1.0,86.0,0.0,1.0,0.0,0.0,19.0,3.0,0.0,13.0,14.0,4.0,10.0,4.0,21.0,0.0,134.0,85.0,49.0,Rabo Internetbankieren - Rabobank,1.0
38956085-6c6e-49cd-a3a7-020cfdd1b2fe,1.0,OP,24.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,408.0,1364.0,0.0,https://www.ee-login-secured.com/banks/online.tsb.co.uk/,0.0,32.0,0.0,0.0,0.0,0.0,45.0,6.0,0.0,20.0,9.0,4.0,5.0,2.0,6.0,0.0,171.0,91.0,80.0,LÎ¿gin,1.0
1b6ee19b-d0cd-4a29-8e07-46f12c9deef4,1.0,OP,29.0,0.0,0.0,100.0,100.0,3.0,3.0,3.0,2.0,530.0,1971.0,0.0,https://creationentreprise.guide/login/auth/bbfb937a66597d9646ad992009aee405/account/done.php,0.0,115.0,0.0,0.0,0.0,0.0,52.0,1.0,0.0,105.0,25.0,13.0,12.0,2.0,4.0,0.0,466.0,166.0,300.0,Page non trouvÃ©e - Guide de la crÃ©ation d'entreprise,0.0
0c9b022d-6813-4e92-ae91-38f23254f0e8,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab247cbd-81da-42ab-8693-68a36650954c,1.0,OP,6.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,161.0,168.0,0.0,https://dinermic.com/member1/alibaba.com/alibaba.com/alibaba.com,0.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,4.0,3.0,0.0,3.0,1.0,3.0,0.0,29.0,27.0,2.0,Sign In,0.0
e52aca66-80d6-440d-8abb-edb15f202c6c,1.0,OP,16.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0,http://support-appleld.com.secureupdate.duilawyeryork.com/ap/deea68a2d404ad7/?cmd=_update&dispatch=deea68a2d404ad74f&locale=_US,0.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0
f11b2a8e-8d71-44db-a2f6-33c36e7c8f18,1.0,OP,61.0,0.0,0.0,98.0,47.0,12.0,15.0,15.0,4.0,795.0,2612.0,3.0,https://adsfactory.mobi/res/login.php,26.0,158.0,2.0,1.0,0.0,0.0,141.0,8.0,6.0,70.0,40.0,31.0,9.0,1.0,4.0,0.0,388.0,140.0,248.0,Telstra Login,1.0
05d6baf4-c057-4b7d-9aa0-c85e421ce522,1.0,OP,15.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,955.0,1952.0,1.0,https://www.secureupdate.appleld.com.duilawyeryork.com/ap/fe50bf08184ad30/?cmd=_update&dispatch=fe50bf08184ad30e3&locale=_RU,0.0,13.0,0.0,1.0,0.0,0.0,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0
30110352-f7d3-46f4-ba03-f40b0f30cc3f,1.0,OP,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,116.0,608.0,0.0,http://www.thatsmint.work/ilir.thatsmint.work/irs/,0.0,0.0,0.0,0.0,0.0,0.0,69.0,5.0,0.0,46.0,0.0,0.0,0.0,3.0,5.0,0.0,239.0,100.0,139.0,Internal Revenue Service,1.0
9fe81a83-a6a5-47f5-8b52-54e400495d56,1.0,OP,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,47.0,46.0,0.0,http://xn----7sb2ccdcc.xn--p1ai/templates/beez3/update/?email=zoe.zuo@yydg.com.cn,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,5.0,0.0,5.0,1.0,3.0,0.0,87.0,87.0,0.0,ç”µå­é‚®ä»¶è®¾ç½®| éªŒè¯,0.0
8473070a-813b-411e-81f2-6eab0f01aa47,1.0,OP,15.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,955.0,1952.0,1.0,https://www.secureupdate.appleld.com.duilawyeryork.com/ap/468a8285fe41d75/?cmd=_update&dispatch=468a8285fe41d7559&locale=_US,0.0,13.0,0.0,1.0,0.0,0.0,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0
7f7acde6-a456-439e-b604-4f4bf76aca4a,1.0,OP,15.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,955.0,1952.0,1.0,https://www.secureupdate.appleld.com.duilawyeryork.com/ap/468a8285fe41d75?cmd=_update&dispatch=468a8285fe41d7559&locale=_US,0.0,13.0,0.0,1.0,0.0,0.0,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0
