UUID,label,source,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,Cookies,URL,OutGoingLinks,JSGlobalVar,secure,session,httponly,session & httponly,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,sensitive
ec5dcf2f-ebc6-41b8-a88f-34268e4ec28e,0.0,CC,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,http://210.56.23.106:888/robots.txt,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,404 - File or directory not found.,0.0
c56d16ff-591e-43f9-b27f-d6b6a84a966c,0.0,CC,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,136.0,257.0,1.0,http://210.56.23.106:888/sepcobill/,1.0,87.0,0.0,1.0,1.0,1.0,13.0,3.0,0.0,1.0,11.0,5.0,6.0,1.0,9.0,0.0,93.0,81.0,12.0,"
	SEPCO Online Bills
",1.0
294318a3-6be2-40ed-be2e-b6c4b1586b8e,0.0,CC,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,119.0,241.0,1.0,http://210.56.23.106:888/tescobill,1.0,87.0,0.0,1.0,1.0,1.0,13.0,3.0,0.0,1.0,11.0,5.0,6.0,1.0,9.0,0.0,93.0,81.0,12.0,"
	TESCO Online Bills
",1.0
7c67189c-f460-4d17-89e6-78aab0732290,0.0,CC,36.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1158.0,3688.0,0.0,https://176.119.231.106:8443/,0.0,203.0,0.0,0.0,0.0,0.0,61.0,1.0,2.0,2.0,15.0,14.0,1.0,0.0,4.0,0.0,141.0,36.0,105.0,MARCOM - B2B,0.0
8da25eb3-a3bd-406c-9002-a26e83a23f06,0.0,CC,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,https://176.119.231.106:8443/robots.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0
a64832e2-95c4-4505-8403-51da992e6bdf,0.0,CC,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,http://31.154.232.106:50525/.i,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
ba672571-8f92-49a4-8a62-b949e724a102,0.0,CC,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,http://31.154.232.106:50525/robots.txt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
9abe9761-62f3-4b5c-bd41-b9718dcbf031,0.0,CC,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,434.0,0.0,http://178.33.232.106:8008/autodj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,,0.0
2c2d312b-b0da-4f80-9bff-d557e7690dcf,0.0,CC,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,http://178.33.232.106:8008/robots.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,Error 404,0.0
c591543c-c9cd-40e3-bd4b-07a46ef60d22,0.0,CC,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,501.0,0.0,http://178.33.232.106:8046/autodj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,,0.0
