UUID,label,source,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,Cookies,URL,OutGoingLinks,JSGlobalVar,secure,session,httponly,session & httponly,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,sensitive
0894a162-6ab6-4709-a6e3-c3e8c4a787e8,0.0,CC,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,283.0,278.0,0.0,http://58.241.134.130:3680/yzcn_ad2017.shtml,1.0,12.0,0.0,0.0,0.0,0.0,23.0,10.0,0.0,27.0,5.0,3.0,2.0,0.0,0.0,0.0,99.0,83.0,16.0,æ‰¬å·žæ²»å®‰åœ¨çº¿,0.0
35a260f2-d537-497e-bc35-138e8b02db32,0.0,CC,44.0,0.0,0.0,5.0,83.0,6.0,6.0,5.0,4.0,3845.0,4050.0,0.0,http://116.32.135.130/,1.0,18.0,0.0,0.0,0.0,0.0,54.0,16.0,0.0,31.0,6.0,3.0,3.0,1.0,2.0,0.0,316.0,148.0,168.0,Mediazone IPTV - Explore,0.0
d0aac898-33e9-4047-ab3a-ac89cb31b532,0.0,CC,37.0,0.0,0.0,3.0,80.0,5.0,5.0,3.0,3.0,171.0,201.0,0.0,http://116.32.135.130/categories,1.0,4.0,0.0,0.0,0.0,0.0,19.0,10.0,0.0,32.0,4.0,2.0,2.0,1.0,2.0,0.0,244.0,94.0,150.0,Mediazone IPTV - Categories,0.0
a00bca9c-a6f3-4ded-bd39-b6f4b4848e14,0.0,CC,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,29.0,78.0,0.0,http://116.32.135.130/latest.xml,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
3ec8483c-0fca-4d6d-a24e-0e01190ea4c1,0.0,CC,35.0,0.0,0.0,3.0,83.0,6.0,6.0,5.0,4.0,1081.0,1288.0,0.0,http://116.32.135.130/media/1eda2bac-2c57-488c-81b9-a73a53528bc6,1.0,18.0,0.0,0.0,0.0,0.0,63.0,9.0,0.0,20.0,6.0,3.0,3.0,1.0,2.0,0.0,228.0,118.0,110.0,Mediazone IPTV - Avatar making film 1080p,0.0
f0b8649e-75f5-4e28-a68d-ec98f097ed2b,0.0,CC,35.0,0.0,0.0,3.0,83.0,6.0,6.0,5.0,4.0,3850.0,4054.0,0.0,http://116.32.135.130/media/58ce1a74-fdb2-4004-98dc-d78204738dc6,13.0,18.0,0.0,0.0,0.0,0.0,64.0,9.0,0.0,34.0,6.0,3.0,3.0,1.0,2.0,0.0,260.0,146.0,114.0,Mediazone IPTV - Body And Soul '1947 (ìœ¡ì²´ì™€ ì˜í˜¼),0.0
b36f2c42-8671-4537-94e4-06400fc692d8,0.0,CC,34.0,0.0,0.0,3.0,83.0,6.0,6.0,5.0,4.0,3032.0,3104.0,0.0,http://116.32.135.130/media/6db01de0-1f85-4bff-a91f-d126de83fc3d,17.0,18.0,0.0,0.0,0.0,0.0,64.0,9.0,0.0,38.0,6.0,3.0,3.0,1.0,2.0,0.0,264.0,150.0,114.0,Mediazone IPTV - Rope '1948 (ë¡œí”„),0.0
c1fc4b5f-67eb-43dd-aa37-b0e4975beafb,0.0,CC,35.0,0.0,0.0,3.0,83.0,6.0,6.0,5.0,4.0,4155.0,4356.0,5.0,http://116.32.135.130/media/8e40cf13-c915-4a8f-bb91-101bde9a5450,18.0,18.0,0.0,1.0,0.0,0.0,64.0,9.0,0.0,39.0,6.0,3.0,3.0,1.0,2.0,0.0,265.0,152.0,113.0,Mediazone IPTV - Odd Man Out '1947 (ì‹¬ì•¼ì˜ íƒˆì¶œ),0.0
add2a189-31a1-4d70-98a3-6a6c1876e2ab,0.0,CC,35.0,0.0,0.0,3.0,83.0,6.0,6.0,5.0,4.0,6336.0,6571.0,0.0,http://116.32.135.130/media/925982ac-be69-4f6c-977b-7e7796d271d4,1.0,18.0,0.0,0.0,0.0,0.0,63.0,9.0,0.0,22.0,6.0,3.0,3.0,1.0,2.0,0.0,231.0,119.0,112.0,Mediazone IPTV - ì™•ì¢Œì˜ê²Œìž„ ë¼ìŠ¤íŠ¸ì›Œì¹˜-Making Film.1080p,0.0
5a3cc320-6c06-45fc-a8b0-eea11b196d33,0.0,CC,35.0,0.0,0.0,3.0,83.0,6.0,6.0,5.0,4.0,4747.0,4885.0,0.0,http://116.32.135.130/media/cb23390e-e708-4af4-b630-ba34b3ef2804,21.0,18.0,0.0,0.0,0.0,0.0,64.0,9.0,0.0,42.0,6.0,3.0,3.0,1.0,2.0,0.0,268.0,154.0,114.0,Mediazone IPTV - Red River '1948 (ë¶‰ì€ ê°•),0.0
