UUID,label,source,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,Cookies,URL,OutGoingLinks,JSGlobalVar,secure,session,httponly,session & httponly,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,sensitive
e0f822e8-0e79-42d4-883e-c4da2d6eb9ec,0.0,CC,27.0,0.0,0.0,11.0,33.0,4.0,4.0,3.0,2.0,1098.0,1120.0,3.0,http://5.35.248.108/isp/beschaeftigte/brandenburg-an-der-havel/beschaeftigte-top-berufe-und-arbeitszeit/,3.0,37.0,0.0,0.0,0.0,0.0,42.0,5.0,0.0,199.0,19.0,12.0,7.0,0.0,0.0,0.0,572.0,363.0,209.0,BeschÃ¤ftigte â€“ Top Berufe und Arbeitszeit | ,0.0
2eab541d-61c1-4755-b571-57cf0dd7e32f,0.0,CC,19.0,0.0,0.0,11.0,33.0,4.0,4.0,3.0,2.0,189.0,481.0,3.0,http://5.35.248.108/isp/beschaeftigte/cottbus/,3.0,14.0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,193.0,9.0,7.0,2.0,0.0,0.0,0.0,522.0,332.0,190.0,Cottbus | ,0.0
7318d0c0-2c58-46cd-a962-8d428f40a1fb,0.0,CC,27.0,0.0,0.0,11.0,33.0,4.0,4.0,3.0,2.0,317.0,1117.0,3.0,http://5.35.248.108/isp/beschaeftigte/dahme-spreewald/beschaeftigte-top-berufe-im-zeitverlauf/,3.0,37.0,0.0,0.0,0.0,0.0,42.0,5.0,0.0,199.0,19.0,12.0,7.0,0.0,0.0,0.0,572.0,363.0,209.0,BeschÃ¤ftigte â€“ Top  Berufe im Zeitverlauf | ,0.0
97cbad53-7a1b-43bf-9083-307188efd6a3,0.0,CC,19.0,0.0,0.0,11.0,33.0,4.0,4.0,3.0,2.0,289.0,481.0,3.0,http://5.35.248.108/isp/beschaeftigte/frankfurt-oder/,3.0,14.0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,193.0,9.0,7.0,2.0,0.0,0.0,0.0,522.0,332.0,190.0,Frankfurt Oder | ,0.0
7c923a2c-796a-43eb-ad26-aea3d1a11e16,0.0,CC,27.0,0.0,0.0,11.0,33.0,4.0,4.0,3.0,2.0,923.0,1117.0,0.0,http://5.35.248.108/isp/beschaeftigte/frankfurt-oder/beschaeftigte-top-berufe-im-zeitverlauf/,3.0,37.0,0.0,0.0,0.0,0.0,42.0,5.0,0.0,199.0,19.0,12.0,7.0,0.0,0.0,0.0,572.0,363.0,209.0,BeschÃ¤ftigte â€“ Top  Berufe im Zeitverlauf | ,0.0
5fb2a897-2ad4-421e-9178-1fbee33160a7,0.0,CC,19.0,0.0,0.0,11.0,33.0,4.0,4.0,3.0,2.0,359.0,481.0,3.0,http://5.35.248.108/isp/beschaeftigte/oberhavel/,3.0,14.0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,193.0,9.0,7.0,2.0,0.0,0.0,0.0,522.0,332.0,190.0,Oberhavel | ,0.0
57989030-2dcc-4f90-b0d6-9537f1653b25,0.0,CC,19.0,0.0,0.0,11.0,33.0,4.0,4.0,3.0,2.0,189.0,481.0,3.0,http://5.35.248.108/isp/beschaeftigte/oder-spree/,3.0,14.0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,193.0,9.0,7.0,2.0,0.0,0.0,0.0,522.0,332.0,190.0,Oder-Spree | ,0.0
377e40da-3da8-4eb3-a2eb-ca244f1ffd58,0.0,CC,27.0,0.0,0.0,11.0,33.0,4.0,4.0,3.0,2.0,362.0,1118.0,3.0,http://5.35.248.108/isp/beschaeftigte/oder-spree/beschaeftigte-top-berufe-im-zeitverlauf/,3.0,37.0,0.0,0.0,0.0,0.0,42.0,5.0,0.0,199.0,19.0,12.0,7.0,0.0,0.0,0.0,572.0,363.0,209.0,BeschÃ¤ftigte â€“ Top  Berufe im Zeitverlauf | ,0.0
f8f0be05-bf95-4338-8df4-5ae750488a5f,0.0,CC,27.0,0.0,0.0,11.0,33.0,4.0,4.0,3.0,2.0,319.0,1120.0,0.0,http://5.35.248.108/isp/beschaeftigte/ostprignitz-ruppin/beschaeftigte-top-berufe-und-arbeitszeit/,3.0,37.0,0.0,0.0,0.0,0.0,42.0,5.0,0.0,199.0,19.0,12.0,7.0,0.0,0.0,0.0,572.0,363.0,209.0,BeschÃ¤ftigte â€“ Top Berufe und Arbeitszeit | ,0.0
d4f2eae0-1678-4125-bc6f-b6ff89a204c3,0.0,CC,19.0,0.0,0.0,11.0,33.0,4.0,4.0,3.0,2.0,292.0,481.0,3.0,http://5.35.248.108/isp/beschaeftigte/potsdam-mittelmark/,3.0,14.0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,193.0,9.0,7.0,2.0,0.0,0.0,0.0,522.0,332.0,190.0,Potsdam-Mittelmark | ,0.0
6935e43d-6fd9-4a72-a7f2-fe870404f455,0.0,CC,27.0,0.0,0.0,11.0,33.0,4.0,4.0,3.0,2.0,496.0,1117.0,0.0,http://5.35.248.108/isp/beschaeftigte/spree-neisse/beschaeftigte-top-berufe-im-zeitverlauf/,3.0,37.0,0.0,0.0,0.0,0.0,42.0,5.0,0.0,199.0,19.0,12.0,7.0,0.0,0.0,0.0,572.0,363.0,209.0,BeschÃ¤ftigte â€“ Top  Berufe im Zeitverlauf | ,0.0
68da4405-78b2-4929-9264-10ff6e54fd9c,0.0,CC,27.0,0.0,0.0,11.0,33.0,4.0,4.0,3.0,2.0,817.0,1120.0,0.0,http://5.35.248.108/isp/beschaeftigte/spree-neisse/beschaeftigte-top-berufe-und-arbeitszeit/,3.0,37.0,0.0,0.0,0.0,0.0,42.0,5.0,0.0,199.0,19.0,12.0,7.0,0.0,0.0,0.0,572.0,363.0,209.0,BeschÃ¤ftigte â€“ Top Berufe und Arbeitszeit | ,0.0
55aff287-fd88-4a22-92e9-e649724a837f,0.0,CC,19.0,0.0,0.0,11.0,33.0,4.0,4.0,3.0,2.0,193.0,481.0,3.0,http://5.35.248.108/isp/beschaeftigte/teltow-flaeming/,3.0,14.0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,193.0,9.0,7.0,2.0,0.0,0.0,0.0,522.0,332.0,190.0,Teltow-FlÃ¤ming | ,0.0
7a6a1400-5205-4615-a22e-1e598731d5aa,0.0,CC,23.0,0.0,0.0,9.0,33.0,4.0,4.0,3.0,2.0,202.0,493.0,3.0,http://5.35.248.108/isp/daten-kompakt/barnim/,10.0,14.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,198.0,9.0,7.0,2.0,0.0,0.0,0.0,533.0,342.0,191.0,Barnim | ,0.0
52363741-223a-42e6-a8a2-06a9b3efe551,0.0,CC,23.0,0.0,0.0,9.0,33.0,4.0,4.0,3.0,2.0,202.0,493.0,3.0,http://5.35.248.108/isp/daten-kompakt/brandenburg-an-der-havel-stadt/,10.0,14.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,198.0,9.0,7.0,2.0,0.0,0.0,0.0,533.0,342.0,191.0,"Brandenburg an der Havel, Stadt | ",0.0
1974f9d2-e8b5-4e61-ab15-abb4fe990736,0.0,CC,45.0,0.0,0.0,7.0,33.0,4.0,4.0,3.0,2.0,421.0,1220.0,0.0,http://5.35.248.108/isp/daten-kompakt/brandenburg-an-der-havel-stadt/daten-kompakt/,3.0,37.0,0.0,0.0,0.0,0.0,61.0,11.0,0.0,206.0,19.0,12.0,7.0,0.0,0.0,0.0,605.0,370.0,235.0,Daten kompakt | ,0.0
347d2af1-4185-4f98-9c4a-d5d0a8b4f546,0.0,CC,23.0,0.0,0.0,9.0,33.0,4.0,4.0,3.0,2.0,326.0,493.0,3.0,http://5.35.248.108/isp/daten-kompakt/elbe-elster/,10.0,14.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,198.0,9.0,7.0,2.0,0.0,0.0,0.0,533.0,342.0,191.0,Elbe-Elster | ,0.0
cfbd8114-e27f-4787-a11a-d0e8875f56ec,0.0,CC,23.0,0.0,0.0,9.0,33.0,4.0,4.0,3.0,2.0,202.0,493.0,3.0,http://5.35.248.108/isp/daten-kompakt/frankfurt-oder-stadt/,10.0,14.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,198.0,9.0,7.0,2.0,0.0,0.0,0.0,533.0,342.0,191.0,"Frankfurt (Oder), Stadt | ",0.0
2781942a-2d5a-44da-8b5e-3d777c23e78e,0.0,CC,45.0,0.0,0.0,7.0,33.0,4.0,4.0,3.0,2.0,931.0,1220.0,0.0,http://5.35.248.108/isp/daten-kompakt/frankfurt-oder-stadt/daten-kompakt/,3.0,37.0,0.0,0.0,0.0,0.0,61.0,11.0,0.0,206.0,19.0,12.0,7.0,0.0,0.0,0.0,605.0,370.0,235.0,Daten kompakt | ,0.0
75fd6aed-45b1-4e03-9054-7eb990e75f25,0.0,CC,23.0,0.0,0.0,9.0,33.0,4.0,4.0,3.0,2.0,202.0,493.0,3.0,http://5.35.248.108/isp/daten-kompakt/havelland/,10.0,14.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,198.0,9.0,7.0,2.0,0.0,0.0,0.0,533.0,342.0,191.0,Havelland | ,0.0
47c6c2a2-1209-4b32-8542-41b7e3d1d1f4,0.0,CC,45.0,0.0,0.0,7.0,33.0,4.0,4.0,3.0,2.0,425.0,1223.0,0.0,http://5.35.248.108/isp/daten-kompakt/havelland/daten-kompakt/,3.0,37.0,0.0,0.0,0.0,0.0,61.0,11.0,0.0,206.0,19.0,12.0,7.0,0.0,0.0,0.0,605.0,370.0,235.0,Daten kompakt | ,0.0
de349dde-74d7-445a-8add-abf3b6cc4753,0.0,CC,23.0,0.0,0.0,9.0,33.0,4.0,4.0,3.0,2.0,202.0,493.0,0.0,http://5.35.248.108/isp/daten-kompakt/oder-spree/,10.0,14.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,198.0,9.0,7.0,2.0,0.0,0.0,0.0,533.0,342.0,191.0,Oder-Spree | ,0.0
5322187d-ef56-480e-88f9-5a94c35b393d,0.0,CC,45.0,0.0,0.0,7.0,33.0,4.0,4.0,3.0,2.0,425.0,1224.0,3.0,http://5.35.248.108/isp/daten-kompakt/ostprignitz-ruppin/daten-kompakt/,3.0,37.0,0.0,0.0,0.0,0.0,61.0,11.0,0.0,206.0,19.0,12.0,7.0,0.0,0.0,0.0,605.0,370.0,235.0,Daten kompakt | ,0.0
ce2851d8-d9b2-40bf-aa94-d33aaaeb8e97,0.0,CC,23.0,0.0,0.0,9.0,33.0,4.0,4.0,3.0,2.0,202.0,493.0,3.0,http://5.35.248.108/isp/daten-kompakt/potsdam-mittelmark/,10.0,14.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,198.0,9.0,7.0,2.0,0.0,0.0,0.0,533.0,342.0,191.0,Potsdam-Mittelmark | ,0.0
35f53417-9a4d-47da-895e-b926469453b8,0.0,CC,45.0,0.0,0.0,7.0,33.0,4.0,4.0,3.0,2.0,424.0,1222.0,0.0,http://5.35.248.108/isp/daten-kompakt/potsdam-stadt/daten-kompakt/,3.0,37.0,0.0,0.0,0.0,0.0,61.0,11.0,0.0,206.0,19.0,12.0,7.0,0.0,0.0,0.0,605.0,370.0,235.0,Daten kompakt | ,0.0
2e6b0904-1946-4421-b54e-9744a33601fc,0.0,CC,23.0,0.0,0.0,9.0,33.0,4.0,4.0,3.0,2.0,202.0,493.0,3.0,http://5.35.248.108/isp/daten-kompakt/prignitz/,10.0,14.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,198.0,9.0,7.0,2.0,0.0,0.0,0.0,533.0,342.0,191.0,Prignitz | ,0.0
