UUID,label,source,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,Cookies,URL,OutGoingLinks,JSGlobalVar,secure,session,httponly,session & httponly,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,sensitive
83139610-9b4a-431a-874f-b9bbc9ca66ae,0.0,CC,32.0,0.0,0.0,0.0,67.0,3.0,3.0,3.0,2.0,948.0,1012.0,6.0,http://89.212.89.11/rezultati/podatki/?rid=16231,43.0,95.0,0.0,2.0,0.0,0.0,30.0,1.0,1.0,121.0,10.0,7.0,3.0,0.0,0.0,0.0,311.0,248.0,63.0,Å ahovska zveza Slovenije - Slovenian Chess Federation  : rezultati,0.0
98e8c9f6-ceb7-44ce-b0de-749b66762184,0.0,CC,32.0,0.0,0.0,0.0,67.0,3.0,3.0,3.0,2.0,908.0,1012.0,6.0,http://89.212.89.11/rezultati/podatki/?rid=16233,43.0,95.0,0.0,2.0,0.0,0.0,30.0,1.0,1.0,121.0,10.0,7.0,3.0,0.0,0.0,0.0,311.0,248.0,63.0,Å ahovska zveza Slovenije - Slovenian Chess Federation  : rezultati,0.0
2c37ec4d-efd4-4ef2-b69d-798b0519aeeb,0.0,CC,32.0,0.0,0.0,0.0,67.0,3.0,3.0,3.0,2.0,909.0,1012.0,6.0,http://89.212.89.11/rezultati/podatki/?rid=16234,43.0,95.0,0.0,2.0,0.0,0.0,30.0,1.0,1.0,121.0,10.0,7.0,3.0,0.0,0.0,0.0,311.0,248.0,63.0,Å ahovska zveza Slovenije - Slovenian Chess Federation  : rezultati,0.0
2cc91416-aa85-46b6-b57e-d3e5249a79f0,0.0,CC,32.0,0.0,0.0,0.0,67.0,3.0,3.0,3.0,2.0,910.0,1014.0,0.0,http://89.212.89.11/rezultati/podatki/?rid=17303,43.0,95.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,121.0,10.0,7.0,3.0,0.0,0.0,0.0,311.0,248.0,63.0,Å ahovska zveza Slovenije - Slovenian Chess Federation  : rezultati,0.0
79990843-500f-4331-9d3a-3a255ea1f68d,0.0,CC,32.0,0.0,0.0,0.0,67.0,3.0,3.0,3.0,2.0,909.0,1012.0,6.0,http://89.212.89.11/rezultati/podatki/?rid=17511,43.0,95.0,0.0,2.0,0.0,0.0,30.0,1.0,1.0,121.0,10.0,7.0,3.0,0.0,0.0,0.0,311.0,248.0,63.0,Å ahovska zveza Slovenije - Slovenian Chess Federation  : rezultati,0.0
35eea8f1-6872-416b-b9ed-33cfa1bcd923,0.0,CC,32.0,0.0,0.0,0.0,67.0,3.0,3.0,3.0,2.0,910.0,1014.0,6.0,http://89.212.89.11/rezultati/podatki/?rid=18696,43.0,95.0,0.0,2.0,0.0,0.0,30.0,1.0,1.0,121.0,10.0,7.0,3.0,0.0,0.0,0.0,311.0,248.0,63.0,Å ahovska zveza Slovenije - Slovenian Chess Federation  : rezultati,0.0
c9722696-db2e-4470-9927-2967340fa7af,0.0,CC,32.0,0.0,0.0,0.0,67.0,3.0,3.0,3.0,2.0,908.0,1012.0,6.0,http://89.212.89.11/rezultati/podatki/?rid=18700,43.0,95.0,0.0,2.0,0.0,0.0,30.0,1.0,1.0,121.0,10.0,7.0,3.0,0.0,0.0,0.0,311.0,248.0,63.0,Å ahovska zveza Slovenije - Slovenian Chess Federation  : rezultati,0.0
87c1c2d9-9989-4331-bb71-2512ac3c76ee,0.0,CC,32.0,0.0,0.0,0.0,67.0,3.0,3.0,3.0,2.0,913.0,1017.0,6.0,http://89.212.89.11/rezultati/podatki/?rid=18800,43.0,95.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,
c4507525-d0ca-4c5c-9015-cc3ed6931c5f,0.0,CC,32.0,0.0,0.0,0.0,67.0,3.0,3.0,3.0,2.0,910.0,1014.0,6.0,http://89.212.89.11/rezultati/podatki/?rid=18983,43.0,95.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,
a5d61650-a80e-4404-b824-98d706e97208,0.0,CC,32.0,0.0,0.0,0.0,67.0,3.0,3.0,3.0,2.0,914.0,1017.0,6.0,http://89.212.89.11/rezultati/podatki/?rid=19104,43.0,95.0,0.0,2.0,0.0,0.0,30.0,1.0,1.0,121.0,10.0,7.0,3.0,0.0,0.0,0.0,311.0,248.0,63.0,Å ahovska zveza Slovenije - Slovenian Chess Federation  : rezultati,0.0
