UUID,label,source,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,Cookies,URL,OutGoingLinks,JSGlobalVar,secure,session,httponly,session & httponly,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,sensitive
88a3b23c-af9e-4263-b4e0-5b70ec150e04,0.0,CC,19.0,0.0,0.0,5.0,50.0,2.0,2.0,3.0,1.0,317.0,2026.0,0.0,http://108.161.85.114:8181/CablecastPublicSite/show/53513?channel=1,1.0,0.0,0.0,0.0,0.0,0.0,74.0,5.0,1.0,7.0,4.0,1.0,3.0,1.0,1.0,0.0,281.0,150.0,131.0,Excelsior Council and Work Session 030220,0.0
b0cb4a3a-42e3-4fd7-89f0-611d5ca7c88b,0.0,CC,19.0,0.0,0.0,5.0,50.0,2.0,2.0,3.0,1.0,151.0,2130.0,0.0,http://108.161.85.114:8181/CablecastPublicSite/show/53526?channel=1,1.0,0.0,0.0,0.0,0.0,0.0,69.0,5.0,1.0,7.0,4.0,1.0,3.0,1.0,1.0,0.0,256.0,135.0,121.0,Excelsior City Council 031620,0.0
f606ad60-e3f3-480b-b423-17fccff96e77,0.0,CC,19.0,0.0,0.0,5.0,50.0,2.0,2.0,3.0,1.0,200.0,1458.0,0.0,http://108.161.85.114:8181/CablecastPublicSite/show/53538?channel=1,1.0,0.0,0.0,0.0,0.0,0.0,46.0,5.0,1.0,7.0,4.0,1.0,3.0,1.0,1.0,0.0,141.0,66.0,75.0,Excelsior City Council Meeting 032620,0.0
c1849e60-17f2-4b85-a76c-aba6ec203bd6,0.0,CC,19.0,0.0,0.0,5.0,50.0,2.0,2.0,3.0,1.0,127.0,1939.0,0.0,http://108.161.85.114:8181/CablecastPublicSite/show/53546?channel=1,1.0,0.0,0.0,0.0,0.0,0.0,84.0,5.0,1.0,7.0,4.0,1.0,3.0,1.0,1.0,0.0,331.0,180.0,151.0,Excelsior City Council Meeting 040640,0.0
237849fc-3555-46c4-893f-a3cfd4123522,0.0,CC,19.0,0.0,0.0,5.0,50.0,2.0,2.0,3.0,1.0,206.0,2018.0,0.0,http://108.161.85.114:8181/CablecastPublicSite/show/53565?channel=1,1.0,0.0,0.0,0.0,0.0,0.0,80.0,5.0,1.0,7.0,4.0,1.0,3.0,1.0,1.0,0.0,311.0,168.0,143.0,Excelsior Council and Work Session 042020 CH8,0.0
5bf187ad-7670-4ab5-91cb-c0bd40f5b491,0.0,CC,19.0,0.0,0.0,5.0,50.0,2.0,2.0,3.0,1.0,138.0,1711.0,0.0,http://108.161.85.114:8181/CablecastPublicSite/show/53568?channel=1,1.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,1.0,7.0,4.0,1.0,3.0,1.0,1.0,0.0,109.0,47.0,62.0,Excelsior HPC 042120,0.0
e92c20fd-e99b-406f-88b0-6b9f58dbbb1a,0.0,CC,19.0,0.0,0.0,5.0,50.0,2.0,2.0,3.0,1.0,52.0,229.0,0.0,http://108.161.85.114:8181/CablecastPublicSite/show/53573?channhttp://108.161.85.114:8181/CablecastPublicSite/show/53573?channel=1el=1,1.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,1.0,7.0,4.0,1.0,3.0,1.0,1.0,0.0,109.0,47.0,62.0,Excelsior Planning Commission Meeting for 042720,0.0
be01a314-70f0-45a9-b50e-2c0348b44f9f,0.0,CC,19.0,0.0,0.0,5.0,50.0,2.0,2.0,3.0,1.0,203.0,1694.0,0.0,http://108.161.85.114:8181/CablecastPublicSite/show/53578?channel=1,1.0,0.0,0.0,0.0,0.0,0.0,82.0,5.0,1.0,7.0,4.0,1.0,3.0,1.0,1.0,0.0,321.0,174.0,147.0,Excelsior Council and Work Session 050420,0.0
91fe03c1-b903-4c33-b5d6-ae2dcc48bd57,0.0,CC,19.0,0.0,0.0,5.0,50.0,2.0,2.0,3.0,1.0,51.0,229.0,0.0,http://108.161.85.114:8181/CablecastPublicSite/show/53599?channel=1,1.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,1.0,7.0,4.0,1.0,3.0,1.0,1.0,0.0,109.0,47.0,62.0,Excelsior Heritage Preservation Commission Meeting 051920,0.0
ce4a5fbc-2736-4fb6-879d-1571da298642,0.0,CC,37.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,140.0,1066.0,0.0,http://108.161.85.114:8181/CablecastPublicSite/?channel=1,1.0,0.0,0.0,0.0,0.0,0.0,133.0,25.0,0.0,63.0,4.0,1.0,3.0,1.0,1.0,0.0,319.0,65.0,254.0,Channel 8,0.0
979193f4-ab76-4dd9-8eec-de20cd2436b5,0.0,CC,38.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,109.0,907.0,0.0,http://108.161.85.114:8181/CablecastPublicSite/?channel=2,1.0,0.0,0.0,0.0,0.0,0.0,133.0,25.0,0.0,63.0,4.0,1.0,3.0,1.0,1.0,0.0,319.0,65.0,254.0,Channel 12,0.0
