UUID,label,source,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,Cookies,URL,OutGoingLinks,JSGlobalVar,secure,session,httponly,session & httponly,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,sensitive
391fea78-143a-4660-98a4-a4f420d0336c,0.0,CC,46.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,2.0,288.0,707.0,2.0,http://217.34.233.120:8086/index.php?a=SubjectSearch,0.0,63.0,0.0,2.0,2.0,2.0,74.0,3.0,0.0,18.0,25.0,23.0,2.0,0.0,1.0,0.0,158.0,77.0,81.0,Subject Search - Ffestiniog & Welsh Highland Railways,0.0
cf7b4aee-a045-4999-8acc-459d1fe853af,0.0,CC,152.0,0.0,0.0,7.0,25.0,5.0,6.0,5.0,4.0,1534.0,2922.0,0.0,http://217.34.233.120:8086/index.php?a=ViewItem&key=R3siTiI6NDEwMywiUCI6eyJpdGVtX3R5cGVzIjpbMV19fQ&pg=1,0.0,89.0,0.0,0.0,0.0,0.0,284.0,6.0,3.0,40.0,38.0,35.0,3.0,1.0,26.0,4.0,556.0,227.0,329.0,ibase 29 - Taliesin (I) large format drawing. - Ffestiniog & Welsh Highland Railways,1.0
1d2cd595-efd2-4d5c-81f4-e549e74071c2,0.0,CC,152.0,0.0,0.0,7.0,25.0,5.0,6.0,5.0,4.0,1476.0,2862.0,4.0,http://217.34.233.120:8086/index.php?a=ViewItem&key=R3siTiI6NDEwMywiUCI6eyJpdGVtX3R5cGVzIjpbMV19fQ&pg=10,0.0,89.0,2.0,0.0,0.0,0.0,284.0,6.0,3.0,40.0,38.0,35.0,3.0,1.0,26.0,4.0,557.0,228.0,329.0,iBase 38 - Boston Lodge Halt - Ffestiniog & Welsh Highland Railways,1.0
d742da2f-ca8d-4c81-b530-6979557d81c0,0.0,CC,152.0,0.0,0.0,7.0,25.0,5.0,6.0,5.0,4.0,1558.0,2944.0,0.0,http://217.34.233.120:8086/index.php?a=ViewItem&key=R3siTiI6NDEwMywiUCI6eyJpdGVtX3R5cGVzIjpbMV19fQ&pg=11,0.0,89.0,0.0,0.0,0.0,0.0,284.0,6.0,3.0,40.0,38.0,35.0,3.0,1.0,26.0,4.0,557.0,228.0,329.0,iBase 39 - Boston Lodge Halt - Ffestiniog & Welsh Highland Railways,1.0
0d4cc676-eccb-4d29-b65d-d37564dc0c40,0.0,CC,152.0,0.0,0.0,7.0,25.0,5.0,6.0,5.0,4.0,1346.0,2931.0,6.0,http://217.34.233.120:8086/index.php?a=ViewItem&key=R3siTiI6NDEwMywiUCI6eyJpdGVtX3R5cGVzIjpbMV19fQ&pg=12,0.0,89.0,2.0,2.0,2.0,2.0,288.0,6.0,3.0,42.0,38.0,35.0,3.0,1.0,26.0,4.0,563.0,231.0,332.0,iBase 40 - Penrhyn Station - Ffestiniog & Welsh Highland Railways,1.0
8c4d3dc9-6739-42f7-9e54-a485da053c15,0.0,CC,152.0,0.0,0.0,7.0,25.0,5.0,6.0,5.0,4.0,1502.0,2888.0,0.0,http://217.34.233.120:8086/index.php?a=ViewItem&key=R3siTiI6NDEwMywiUCI6eyJpdGVtX3R5cGVzIjpbMV19fQ&pg=13,0.0,89.0,0.0,0.0,0.0,0.0,284.0,6.0,3.0,40.0,38.0,35.0,3.0,1.0,26.0,4.0,557.0,228.0,329.0,iBase 41 - Penrhyn Station - Ffestiniog & Welsh Highland Railways,1.0
2047efb1-c598-46e0-9585-8c1e843562ff,0.0,CC,152.0,0.0,0.0,7.0,25.0,5.0,6.0,5.0,4.0,1503.0,2900.0,6.0,http://217.34.233.120:8086/index.php?a=ViewItem&key=R3siTiI6NDEwMywiUCI6eyJpdGVtX3R5cGVzIjpbMV19fQ&pg=14,0.0,89.0,2.0,2.0,2.0,2.0,284.0,6.0,3.0,40.0,38.0,35.0,3.0,1.0,26.0,4.0,557.0,228.0,329.0,iBase 42 - Rhiw Goch Farm Curves - Ffestiniog & Welsh Highland Railways,1.0
174cc084-3b21-4097-b5ca-401dc09b0c36,0.0,CC,152.0,0.0,0.0,8.0,25.0,5.0,6.0,5.0,3.0,1566.0,2953.0,0.0,http://217.34.233.120:8086/index.php?a=ViewItem&key=R3siTiI6NDEwMywiUCI6eyJpdGVtX3R5cGVzIjpbMV19fQ&pg=15,0.0,89.0,0.0,0.0,0.0,0.0,284.0,6.0,3.0,40.0,38.0,35.0,3.0,1.0,26.0,4.0,557.0,228.0,329.0,iBase 43 - Rhiw Goch Farm Curves - Ffestiniog & Welsh Highland Railways,1.0
5314aeb4-781c-4327-be32-82c6a4427508,0.0,CC,152.0,0.0,0.0,8.0,25.0,5.0,6.0,5.0,3.0,1552.0,2939.0,0.0,http://217.34.233.120:8086/index.php?a=ViewItem&key=R3siTiI6NDEwMywiUCI6eyJpdGVtX3R5cGVzIjpbMV19fQ&pg=16,0.0,89.0,0.0,0.0,0.0,0.0,284.0,6.0,3.0,40.0,38.0,35.0,3.0,1.0,26.0,4.0,557.0,228.0,329.0,iBase 44 - Boston Lodge Works - Ffestiniog & Welsh Highland Railways,1.0
81b3ea35-e578-47e8-9284-5e9e10c97085,0.0,CC,152.0,0.0,0.0,7.0,25.0,5.0,6.0,5.0,4.0,1573.0,2960.0,0.0,http://217.34.233.120:8086/index.php?a=ViewItem&key=R3siTiI6NDEwMywiUCI6eyJpdGVtX3R5cGVzIjpbMV19fQ&pg=17,0.0,89.0,0.0,0.0,0.0,0.0,284.0,6.0,3.0,40.0,38.0,35.0,3.0,1.0,26.0,4.0,557.0,228.0,329.0,iBase 45 - Boston Lodge Works - Ffestiniog & Welsh Highland Railways,1.0
a49d7563-943a-4d1f-b30a-a8ba2ee776ce,0.0,CC,152.0,0.0,0.0,7.0,25.0,5.0,6.0,5.0,3.0,1571.0,2958.0,0.0,http://217.34.233.120:8086/index.php?a=ViewItem&key=R3siTiI6NDEwMywiUCI6eyJpdGVtX3R5cGVzIjpbMV19fQ&pg=18,0.0,89.0,0.0,0.0,0.0,0.0,284.0,6.0,3.0,40.0,38.0,35.0,3.0,1.0,26.0,4.0,557.0,228.0,329.0,iBase 46 - Tan y Bwlch Station - Ffestiniog & Welsh Highland Railways,1.0
e49a0070-10f1-41ef-aae6-23cdb2f9e683,0.0,CC,152.0,0.0,0.0,7.0,25.0,5.0,6.0,5.0,4.0,1566.0,2952.0,0.0,http://217.34.233.120:8086/index.php?a=ViewItem&key=R3siTiI6NDEwMywiUCI6eyJpdGVtX3R5cGVzIjpbMV19fQ&pg=19,0.0,89.0,0.0,0.0,0.0,0.0,284.0,6.0,3.0,40.0,38.0,35.0,3.0,1.0,26.0,4.0,557.0,228.0,329.0,iBase 47 - Tan y Bwlch Station - Ffestiniog & Welsh Highland Railways,1.0
debc48e8-99f6-4a89-a688-298cc0b50a7f,0.0,CC,152.0,0.0,0.0,7.0,25.0,5.0,6.0,5.0,4.0,1445.0,2831.0,2.0,http://217.34.233.120:8086/index.php?a=ViewItem&key=R3siTiI6NDEwMywiUCI6eyJpdGVtX3R5cGVzIjpbMV19fQ&pg=2,0.0,89.0,0.0,2.0,2.0,2.0,278.0,5.0,3.0,40.0,38.0,35.0,3.0,1.0,26.0,4.0,550.0,227.0,323.0,iBase 30 - Welsh pony at Duffws 1881 (3) - Ffestiniog & Welsh Highland Railways,1.0
dba47c63-aaef-483b-8a71-228895264775,0.0,CC,152.0,0.0,0.0,7.0,25.0,5.0,6.0,5.0,4.0,1627.0,3014.0,0.0,http://217.34.233.120:8086/index.php?a=ViewItem&key=R3siTiI6NDEwMywiUCI6eyJpdGVtX3R5cGVzIjpbMV19fQ&pg=20,0.0,89.0,0.0,0.0,0.0,0.0,284.0,6.0,3.0,40.0,38.0,35.0,3.0,1.0,26.0,4.0,557.0,228.0,329.0,iBase 48 - Tank Curve - Ffestiniog & Welsh Highland Railways,1.0
a13d3367-bc5e-4ecb-a259-bed5f9b70b37,0.0,CC,158.0,0.0,0.0,8.0,40.0,6.0,7.0,6.0,5.0,1080.0,3409.0,2.0,http://217.34.233.120:8086/index.php?a=ViewItem&key=R3siTiI6NDEwMywiUCI6eyJpdGVtX3R5cGVzIjpbMV19fQ&pg=3,0.0,90.0,0.0,0.0,0.0,0.0,268.0,3.0,3.0,35.0,39.0,36.0,3.0,1.0,28.0,4.0,618.0,280.0,338.0,iBase 31 - 1950s visit to the FR.  - Ffestiniog & Welsh Highland Railways,1.0
4c89de08-6cfe-4c9d-9e02-019726f3d9c4,0.0,CC,154.0,0.0,0.0,8.0,40.0,6.0,7.0,6.0,5.0,1047.0,2747.0,6.0,http://217.34.233.120:8086/index.php?a=ViewItem&key=R3siTiI6NDEwMywiUCI6eyJpdGVtX3R5cGVzIjpbMV19fQ&pg=4,0.0,90.0,2.0,2.0,2.0,2.0,268.0,3.0,3.0,35.0,39.0,36.0,3.0,1.0,28.0,4.0,618.0,280.0,338.0,iBase 32 - Atomic run to Tan y Bwlch - Ffestiniog & Welsh Highland Railways,1.0
